               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 132,             0.02379,            0.018643,           0.0020754,             0.92873,             0.80989,             0.89683,             0.62495,            0.021853,           0.0072036,           0.0011025,           0.0030142,           0.0030142,           0.0030142
                 133,            0.023211,            0.019642,           0.0019422,             0.91129,             0.86315,             0.90485,              0.6153,            0.022126,           0.0073524,           0.0010373,           0.0029888,           0.0029888,           0.0029888
                 134,            0.023584,            0.020589,           0.0019931,             0.92087,             0.85146,             0.90127,             0.61464,             0.02239,           0.0073199,           0.0012439,           0.0029633,           0.0029633,           0.0029633
                 135,            0.023896,            0.020079,           0.0020953,             0.91946,             0.85998,             0.90816,             0.62465,            0.021745,           0.0072349,           0.0010397,           0.0029378,           0.0029378,           0.0029378
                 136,            0.023376,            0.018861,           0.0018775,             0.92026,             0.81507,             0.90275,             0.61493,            0.022034,            0.007319,           0.0014418,           0.0029122,           0.0029122,           0.0029122
                 137,            0.023179,              0.0195,           0.0019143,             0.91472,             0.83668,             0.90378,             0.61525,            0.022316,           0.0074073,           0.0010518,           0.0028866,           0.0028866,           0.0028866
                 138,            0.023459,            0.018349,            0.001974,             0.92832,             0.80561,             0.89525,             0.60819,            0.022193,           0.0072666,           0.0013633,           0.0028609,           0.0028609,           0.0028609
                 139,            0.023938,            0.021365,           0.0020359,             0.90157,             0.83736,             0.89242,             0.61241,            0.022511,           0.0071711,           0.0012929,           0.0028352,           0.0028352,           0.0028352
                 140,            0.023119,            0.019811,           0.0018788,             0.93512,             0.83173,             0.90436,             0.61526,            0.022152,           0.0071482,           0.0012081,           0.0028095,           0.0028095,           0.0028095
                 141,            0.023245,            0.019323,           0.0018092,              0.9157,              0.8134,              0.8817,             0.60764,            0.021874,           0.0071632,           0.0012698,           0.0027837,           0.0027837,           0.0027837
                 142,            0.023455,            0.019916,           0.0018102,             0.91227,             0.79979,             0.88157,             0.61056,            0.022214,           0.0073504,           0.0013446,           0.0027579,           0.0027579,           0.0027579
                 143,            0.023531,            0.020269,           0.0018867,             0.87088,             0.85703,             0.89613,             0.61467,            0.022429,           0.0071505,           0.0011191,           0.0027321,           0.0027321,           0.0027321
                 144,            0.023138,              0.0184,           0.0019589,             0.91522,             0.82721,             0.90471,             0.61133,             0.02227,           0.0073663,           0.0013608,           0.0027063,           0.0027063,           0.0027063
                 145,            0.022762,            0.018468,           0.0017149,             0.87573,             0.84674,             0.89964,             0.60862,             0.02231,           0.0073663,           0.0012275,           0.0026804,           0.0026804,           0.0026804
                 146,            0.023193,            0.019048,           0.0018895,             0.88177,             0.86171,             0.89994,              0.6119,            0.022114,           0.0074513,           0.0011479,           0.0026545,           0.0026545,           0.0026545
                 147,            0.022778,            0.018984,           0.0017727,             0.92654,             0.83403,             0.89878,             0.61778,            0.022137,           0.0073397,           0.0011173,           0.0026286,           0.0026286,           0.0026286
                 148,            0.022844,            0.019481,           0.0017072,             0.86238,              0.8847,             0.90173,             0.61453,            0.021923,           0.0073703,           0.0012084,           0.0026027,           0.0026027,           0.0026027
                 149,            0.023101,            0.019493,           0.0017584,             0.92158,             0.84644,             0.90436,             0.61032,            0.021809,           0.0072702,           0.0010463,           0.0025768,           0.0025768,           0.0025768
                 150,            0.023169,            0.019372,           0.0018254,             0.94648,              0.8278,             0.89932,             0.61319,            0.021903,           0.0073764,           0.0013376,           0.0025509,           0.0025509,           0.0025509
