               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 111,            0.021963,             0.02246,            0.003137,             0.81702,             0.83663,             0.87888,             0.59234,            0.024599,            0.010245,           0.0026661,           0.0035317,           0.0035317,           0.0035317
                 112,            0.021925,            0.022767,            0.003301,             0.90062,             0.78131,             0.89134,              0.5979,            0.024233,            0.010051,           0.0020465,           0.0035079,           0.0035079,           0.0035079
                 113,            0.021909,            0.021649,           0.0029043,             0.89356,              0.7797,             0.89684,             0.60809,            0.024094,             0.01015,           0.0019311,           0.0034841,           0.0034841,           0.0034841
                 114,            0.021345,            0.022464,           0.0030123,             0.87748,             0.82282,             0.88821,             0.61216,            0.024115,            0.010384,           0.0019259,           0.0034602,           0.0034602,           0.0034602
                 115,            0.021444,            0.021951,           0.0028673,             0.87636,             0.80816,             0.88106,             0.59238,            0.024658,             0.01037,           0.0021771,           0.0034361,           0.0034361,           0.0034361
                 116,            0.021598,            0.022376,           0.0030779,             0.84939,             0.82774,             0.88688,             0.60635,            0.023993,            0.010266,           0.0020526,            0.003412,            0.003412,            0.003412
                 117,            0.021623,            0.022753,           0.0030011,             0.89964,             0.82905,             0.88116,             0.60356,            0.024661,             0.01029,           0.0016961,           0.0033877,           0.0033877,           0.0033877
                 118,            0.021729,            0.023292,           0.0028344,             0.87624,             0.82302,             0.88879,             0.59708,            0.024664,            0.010256,           0.0018579,           0.0033634,           0.0033634,           0.0033634
                 119,            0.021236,            0.022576,           0.0028537,             0.90998,             0.77786,             0.89157,             0.59896,            0.024877,            0.010283,           0.0019508,           0.0033389,           0.0033389,           0.0033389
                 120,            0.021197,            0.022719,           0.0026838,                0.88,             0.80969,             0.89181,             0.60494,            0.024234,            0.010303,            0.001979,           0.0033144,           0.0033144,           0.0033144
                 121,            0.021238,            0.021746,           0.0027967,             0.88561,             0.81279,             0.89186,             0.60885,            0.023994,            0.010242,           0.0021578,           0.0032898,           0.0032898,           0.0032898
                 122,            0.021065,            0.021753,            0.002737,             0.90749,             0.77971,             0.88644,             0.60022,            0.024112,            0.010269,           0.0022683,           0.0032651,           0.0032651,           0.0032651
                 123,            0.021708,            0.022322,           0.0028674,             0.88626,             0.81379,             0.89452,               0.612,            0.023518,            0.010137,           0.0022854,           0.0032404,           0.0032404,           0.0032404
                 124,            0.020878,            0.021954,           0.0026729,              0.9261,             0.77303,             0.89452,             0.60619,            0.023742,            0.010251,           0.0019291,           0.0032155,           0.0032155,           0.0032155
                 125,             0.02082,            0.021724,           0.0025764,             0.85393,             0.79844,             0.88472,             0.60486,            0.023819,            0.010245,           0.0021208,           0.0031906,           0.0031906,           0.0031906
                 126,            0.020968,            0.022072,           0.0026905,             0.93087,             0.77002,             0.88649,             0.61065,            0.023991,            0.010279,            0.001816,           0.0031656,           0.0031656,           0.0031656
                 127,            0.021339,            0.022961,           0.0026495,             0.85028,             0.82831,             0.88462,             0.60496,            0.024327,             0.01026,           0.0019656,           0.0031405,           0.0031405,           0.0031405
                 128,            0.020785,            0.021892,           0.0027328,             0.83858,             0.84828,             0.89281,             0.60041,            0.024096,             0.01031,           0.0016591,           0.0031154,           0.0031154,           0.0031154
                 129,            0.020901,            0.022967,           0.0028333,             0.87076,              0.8175,             0.88502,             0.59813,            0.024552,            0.010217,           0.0020828,           0.0030902,           0.0030902,           0.0030902
                 130,            0.020786,            0.022233,            0.002607,             0.85167,              0.8293,             0.88734,             0.61461,            0.024179,            0.010111,           0.0019413,           0.0030649,           0.0030649,           0.0030649
                 131,            0.021112,            0.022174,           0.0025251,             0.86826,             0.80428,             0.87869,             0.60592,            0.024225,            0.010145,           0.0018446,           0.0030396,           0.0030396,           0.0030396
                 132,            0.020715,            0.021288,           0.0025056,             0.92843,              0.7892,             0.88874,             0.60505,            0.024287,            0.010061,            0.001735,           0.0030142,           0.0030142,           0.0030142
                 133,            0.020808,            0.021448,            0.002527,             0.88666,             0.79279,             0.87923,             0.60127,            0.024553,            0.010291,           0.0017317,           0.0029888,           0.0029888,           0.0029888
                 134,            0.020833,              0.0225,           0.0026056,             0.90074,             0.77579,             0.87427,             0.60031,            0.024669,            0.010305,            0.001917,           0.0029633,           0.0029633,           0.0029633
                 135,            0.020555,            0.022477,           0.0025078,             0.93398,             0.78243,             0.88599,             0.60361,            0.024586,            0.010287,           0.0017613,           0.0029378,           0.0029378,           0.0029378
                 136,             0.02056,            0.021828,           0.0025242,             0.92082,             0.78436,             0.88955,             0.59955,            0.024574,            0.010233,           0.0016679,           0.0029122,           0.0029122,           0.0029122
                 137,            0.020474,             0.02165,           0.0024401,             0.87752,             0.81847,             0.88506,             0.59908,            0.024125,            0.010287,           0.0017314,           0.0028866,           0.0028866,           0.0028866
                 138,            0.020582,            0.020937,            0.002544,             0.90307,             0.83266,             0.89941,             0.60742,            0.024559,            0.010229,           0.0014458,           0.0028609,           0.0028609,           0.0028609
                 139,            0.020776,            0.023064,           0.0026074,             0.92671,             0.80351,             0.88879,              0.6027,            0.024337,            0.010299,           0.0016481,           0.0028352,           0.0028352,           0.0028352
                 140,             0.02057,             0.02234,           0.0023738,             0.86275,             0.81668,             0.88297,             0.59988,            0.024354,            0.010329,           0.0017531,           0.0028095,           0.0028095,           0.0028095
                 141,            0.020621,            0.021542,           0.0024875,             0.89976,             0.81224,             0.89041,             0.59752,            0.024358,            0.010241,            0.001688,           0.0027837,           0.0027837,           0.0027837
                 142,            0.020471,            0.022157,           0.0023605,             0.91502,             0.79246,             0.88754,             0.60962,            0.024344,            0.010174,           0.0016955,           0.0027579,           0.0027579,           0.0027579
                 143,            0.020684,            0.022457,            0.002445,              0.9181,             0.77107,             0.88657,             0.60108,            0.024217,            0.010215,           0.0016323,           0.0027321,           0.0027321,           0.0027321
                 144,            0.020331,             0.02101,           0.0022737,             0.87153,             0.82154,             0.88853,             0.60725,            0.024463,            0.010225,           0.0017771,           0.0027063,           0.0027063,           0.0027063
                 145,            0.020264,            0.021286,            0.002189,             0.82149,             0.85712,             0.89226,              0.6138,            0.023729,            0.010095,           0.0019602,           0.0026804,           0.0026804,           0.0026804
                 146,            0.020302,            0.021552,           0.0024023,             0.87156,             0.81206,             0.88006,             0.60807,            0.024053,            0.010284,           0.0019709,           0.0026545,           0.0026545,           0.0026545
                 147,             0.01989,            0.021379,           0.0024549,              0.8648,             0.82517,             0.88483,             0.60846,            0.023981,            0.010298,           0.0019853,           0.0026286,           0.0026286,           0.0026286
                 148,            0.020061,            0.021782,           0.0024289,             0.86663,             0.82716,             0.88649,             0.61131,            0.023789,            0.010383,           0.0017897,           0.0026027,           0.0026027,           0.0026027
                 149,             0.02038,             0.02177,           0.0022986,             0.81945,             0.85518,             0.88591,              0.6039,            0.023918,            0.010283,           0.0017556,           0.0025768,           0.0025768,           0.0025768
                 150,            0.020255,            0.021461,           0.0023134,             0.84969,             0.82472,             0.88623,             0.59782,            0.024425,            0.010437,           0.0016944,           0.0025509,           0.0025509,           0.0025509
                 151,            0.020135,             0.02148,           0.0022375,             0.83013,             0.85497,             0.89227,             0.60088,            0.024244,            0.010451,           0.0018806,            0.002525,            0.002525,            0.002525
                 152,            0.020004,            0.021345,           0.0022168,             0.90506,             0.77751,             0.88679,             0.60674,            0.024139,            0.010229,           0.0018166,           0.0024991,           0.0024991,           0.0024991
                 153,            0.020046,            0.022073,           0.0023062,              0.9269,             0.77798,             0.88548,             0.59263,            0.024431,            0.010323,           0.0015741,           0.0024732,           0.0024732,           0.0024732
