               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.027889,             0.02125,           0.0068391,             0.83207,             0.79369,             0.87791,             0.56873,            0.024736,           0.0075588,           0.0043191,           0.0055942,           0.0055942,           0.0055942
                 150,            0.028302,            0.022112,           0.0073677,             0.80378,             0.81937,             0.87774,             0.57017,            0.024904,           0.0075632,           0.0044916,           0.0055471,           0.0055471,           0.0055471
                 151,            0.027849,            0.022181,           0.0065277,             0.82818,             0.82256,             0.88005,             0.58149,            0.024365,           0.0075031,           0.0044866,              0.0055,              0.0055,              0.0055
                 152,            0.028068,            0.022477,           0.0070419,              0.9001,              0.8053,             0.89471,             0.59127,            0.024005,           0.0072992,           0.0041984,           0.0054529,           0.0054529,           0.0054529
                 153,            0.028429,            0.022146,            0.006897,             0.90329,             0.78612,             0.88339,              0.5821,            0.024011,           0.0073235,           0.0046267,           0.0054058,           0.0054058,           0.0054058
                 154,             0.02807,             0.02173,           0.0072066,             0.90196,             0.81366,             0.89743,             0.58757,            0.023838,            0.007254,           0.0036964,           0.0053587,           0.0053587,           0.0053587
                 155,            0.027608,            0.021952,           0.0068856,             0.88006,              0.8259,              0.9062,             0.59124,            0.023893,           0.0072927,           0.0034051,           0.0053116,           0.0053116,           0.0053116
                 156,            0.028827,             0.02408,           0.0085115,             0.89386,             0.79989,              0.8917,             0.58275,            0.023748,           0.0073203,           0.0041134,           0.0052645,           0.0052645,           0.0052645
                 157,            0.028516,            0.023786,           0.0070489,             0.85226,             0.83334,             0.89224,             0.58897,            0.023587,           0.0072936,           0.0041491,           0.0052174,           0.0052174,           0.0052174
                 158,            0.027389,            0.020724,            0.007138,             0.87552,             0.81667,             0.89856,             0.59724,            0.023208,           0.0072493,           0.0035884,           0.0051704,           0.0051704,           0.0051704
                 159,            0.027868,             0.02135,           0.0072164,             0.86603,              0.8183,             0.88979,             0.58283,            0.023506,           0.0073156,           0.0044042,           0.0051234,           0.0051234,           0.0051234
                 160,            0.027299,            0.022068,           0.0070036,             0.87672,             0.82007,             0.89883,             0.58767,            0.023721,           0.0073233,           0.0033755,           0.0050765,           0.0050765,           0.0050765
                 161,            0.027765,            0.022327,           0.0063946,             0.83943,             0.85364,             0.89457,             0.58901,            0.023755,           0.0073446,           0.0031322,           0.0050296,           0.0050296,           0.0050296
                 162,            0.027685,            0.022722,           0.0064114,             0.91529,             0.77463,             0.89584,             0.58577,            0.023701,           0.0073553,           0.0031342,           0.0049828,           0.0049828,           0.0049828
                 163,             0.02672,            0.021206,           0.0059823,              0.8255,             0.86527,              0.8957,             0.59531,            0.023769,           0.0072772,           0.0032018,            0.004936,            0.004936,            0.004936
                 164,            0.027295,            0.021604,           0.0065094,              0.9059,             0.78793,             0.89579,             0.59826,            0.023696,           0.0074047,           0.0034821,           0.0048893,           0.0048893,           0.0048893
                 165,            0.026898,            0.021848,           0.0054033,             0.83604,             0.83659,             0.88933,             0.59254,            0.023983,           0.0074206,           0.0036109,           0.0048426,           0.0048426,           0.0048426
                 166,            0.027364,            0.022277,           0.0064641,             0.86572,             0.83914,             0.89699,             0.58885,            0.023901,           0.0072861,           0.0039321,            0.004796,            0.004796,            0.004796
                 167,            0.027303,            0.022094,           0.0060856,             0.83849,             0.84184,             0.90161,             0.58826,            0.023927,           0.0073458,           0.0040414,           0.0047495,           0.0047495,           0.0047495
                 168,            0.027303,            0.022749,           0.0060133,             0.87648,             0.82729,             0.90378,             0.60023,            0.023305,           0.0073356,           0.0041771,           0.0047031,           0.0047031,           0.0047031
                 169,            0.026849,            0.021467,           0.0059977,             0.87452,              0.8255,             0.90589,             0.60117,            0.023331,           0.0072993,           0.0040453,           0.0046568,           0.0046568,           0.0046568
                 170,             0.02662,            0.020893,           0.0064291,              0.8728,             0.82116,             0.90296,             0.60466,             0.02332,           0.0072076,           0.0039025,           0.0046105,           0.0046105,           0.0046105
                 171,            0.027086,            0.020712,           0.0058588,              0.8823,             0.81581,             0.89887,               0.602,            0.023343,           0.0071819,           0.0034602,           0.0045644,           0.0045644,           0.0045644
                 172,            0.026475,            0.021567,            0.005966,             0.87806,             0.83395,             0.90301,             0.60101,            0.023728,           0.0072909,           0.0032251,           0.0045184,           0.0045184,           0.0045184
                 173,            0.026692,            0.021021,           0.0063843,             0.86465,             0.83986,             0.89875,             0.59567,            0.023822,           0.0072532,           0.0048159,           0.0044724,           0.0044724,           0.0044724
                 174,            0.027059,            0.021742,           0.0065428,             0.86077,             0.81298,             0.89248,             0.59352,            0.023794,           0.0073041,            0.004196,           0.0044266,           0.0044266,           0.0044266
                 175,            0.027207,             0.02144,            0.006767,             0.92292,             0.80084,              0.9042,             0.60178,            0.023836,           0.0072577,           0.0035613,           0.0043809,           0.0043809,           0.0043809
                 176,            0.026895,            0.021755,           0.0056471,             0.90717,             0.79894,             0.89541,             0.60527,            0.023601,           0.0072249,            0.003404,           0.0043353,           0.0043353,           0.0043353
                 177,            0.027261,            0.022122,            0.006149,             0.86241,             0.82467,             0.89239,             0.59025,            0.023448,           0.0072794,           0.0028363,           0.0042899,           0.0042899,           0.0042899
                 178,            0.026708,            0.022223,           0.0061948,             0.87681,             0.82281,             0.88584,             0.59331,            0.023504,            0.007344,            0.003324,           0.0042445,           0.0042445,           0.0042445
                 179,            0.027537,            0.022216,           0.0055026,             0.87745,             0.82543,             0.89388,              0.5951,             0.02342,           0.0073808,           0.0030726,           0.0041994,           0.0041994,           0.0041994
                 180,            0.026646,            0.021317,           0.0053505,             0.86551,             0.82494,             0.89664,             0.59847,            0.023382,           0.0072956,           0.0034041,           0.0041543,           0.0041543,           0.0041543
                 181,            0.026748,            0.021122,           0.0057393,             0.85536,             0.84617,             0.90259,             0.60044,            0.023576,            0.007316,           0.0034396,           0.0041094,           0.0041094,           0.0041094
                 182,            0.026457,            0.020985,           0.0059398,             0.89877,             0.79576,             0.90011,             0.60139,            0.023293,           0.0072482,            0.003635,           0.0040647,           0.0040647,           0.0040647
                 183,            0.026596,            0.021076,           0.0056437,             0.91654,             0.77762,             0.89288,             0.59901,            0.023386,           0.0072802,           0.0045253,           0.0040201,           0.0040201,           0.0040201
                 184,            0.026771,            0.021301,           0.0049562,              0.8553,             0.84145,             0.89986,              0.6054,            0.023156,           0.0072421,           0.0045562,           0.0039757,           0.0039757,           0.0039757
                 185,            0.026244,            0.020737,            0.005858,             0.86639,             0.83221,             0.90435,             0.60202,            0.023359,           0.0072745,           0.0038554,           0.0039314,           0.0039314,           0.0039314
                 186,            0.026625,            0.022296,           0.0060033,             0.83177,             0.84549,             0.90477,             0.60314,             0.02315,           0.0073889,           0.0036511,           0.0038873,           0.0038873,           0.0038873
                 187,             0.02671,              0.0217,           0.0052479,             0.87905,             0.82409,             0.90487,             0.60789,            0.023489,           0.0072789,           0.0029991,           0.0038434,           0.0038434,           0.0038434
                 188,            0.026306,            0.021134,           0.0059339,              0.8587,              0.8091,             0.89642,             0.60527,            0.023564,           0.0074138,            0.003331,           0.0037997,           0.0037997,           0.0037997
                 189,            0.026089,             0.02162,           0.0051838,             0.91717,              0.7842,             0.90056,             0.60197,            0.023515,           0.0073265,           0.0038558,           0.0037562,           0.0037562,           0.0037562
                 190,            0.026246,            0.021282,           0.0054371,             0.85768,             0.83036,             0.90193,             0.60665,             0.02346,           0.0073641,           0.0033552,           0.0037128,           0.0037128,           0.0037128
                 191,            0.026261,             0.02138,           0.0052788,             0.83939,             0.85589,             0.90574,             0.61273,            0.023381,            0.007298,           0.0036168,           0.0036697,           0.0036697,           0.0036697
                 192,             0.02627,            0.021137,           0.0053684,             0.87565,             0.82989,             0.90147,             0.60531,             0.02339,           0.0073005,           0.0036846,           0.0036267,           0.0036267,           0.0036267
                 193,            0.026228,            0.021566,           0.0053859,             0.86113,             0.84264,             0.90568,             0.60535,            0.023403,           0.0071925,           0.0036666,            0.003584,            0.003584,            0.003584
                 194,            0.026337,            0.020488,           0.0049877,             0.88211,             0.81321,             0.90141,             0.60662,            0.023371,           0.0071105,           0.0038446,           0.0035415,           0.0035415,           0.0035415
                 195,              0.0266,            0.021464,           0.0062037,             0.83558,             0.86569,             0.90115,             0.60327,            0.023665,           0.0072207,           0.0038598,           0.0034991,           0.0034991,           0.0034991
                 196,            0.025934,            0.020883,           0.0054537,             0.86155,             0.84802,              0.9026,             0.60544,            0.023598,           0.0072717,           0.0032887,            0.003457,            0.003457,            0.003457
                 197,            0.026454,            0.021108,           0.0052556,             0.86537,             0.84781,             0.90146,             0.60617,            0.023549,           0.0072444,           0.0027823,           0.0034152,           0.0034152,           0.0034152
                 198,            0.025812,            0.020338,           0.0049544,             0.87067,             0.84464,             0.90584,             0.61569,            0.023276,           0.0071882,           0.0029284,           0.0033735,           0.0033735,           0.0033735
                 199,            0.026013,            0.019857,           0.0054503,             0.88502,             0.83002,             0.90826,             0.61622,            0.023376,           0.0072595,           0.0028804,           0.0033321,           0.0033321,           0.0033321
                 200,            0.026055,            0.021546,           0.0055037,             0.87482,             0.84768,             0.90926,             0.61169,            0.023338,           0.0072925,           0.0028061,           0.0032909,           0.0032909,           0.0032909
                 201,            0.026306,            0.022151,           0.0051417,             0.87077,             0.84463,             0.90847,             0.61911,            0.023195,           0.0073069,           0.0031107,             0.00325,             0.00325,             0.00325
                 202,            0.025891,            0.020833,            0.005563,             0.90066,             0.80789,             0.90148,             0.60618,             0.02339,           0.0073985,           0.0035261,           0.0032093,           0.0032093,           0.0032093
                 203,            0.025924,            0.020298,           0.0053986,             0.88781,             0.80217,             0.90111,             0.60513,            0.023342,           0.0074386,           0.0036679,           0.0031689,           0.0031689,           0.0031689
                 204,            0.025767,            0.019221,            0.005216,             0.86106,             0.83038,             0.90263,             0.60912,            0.023489,           0.0073576,           0.0034711,           0.0031287,           0.0031287,           0.0031287
                 205,            0.026355,            0.020889,           0.0057995,             0.87024,             0.80218,             0.89536,             0.60215,            0.023612,           0.0073514,           0.0035866,           0.0030888,           0.0030888,           0.0030888
                 206,            0.026036,            0.020428,           0.0055359,             0.90822,             0.77541,             0.89618,             0.60155,            0.023434,           0.0073394,           0.0032396,           0.0030491,           0.0030491,           0.0030491
                 207,            0.025892,            0.020992,           0.0059387,             0.88693,             0.78565,             0.89769,             0.60294,            0.023435,           0.0073177,           0.0027666,           0.0030097,           0.0030097,           0.0030097
                 208,            0.026063,            0.022265,           0.0054579,             0.89077,             0.77958,             0.89674,             0.60153,            0.023503,           0.0073812,           0.0029305,           0.0029706,           0.0029706,           0.0029706
                 209,            0.026222,            0.021908,           0.0055865,             0.92226,             0.77138,             0.89536,             0.60963,             0.02343,           0.0073512,           0.0029778,           0.0029318,           0.0029318,           0.0029318
                 210,            0.025763,            0.019581,           0.0055092,             0.87094,             0.82931,             0.90169,             0.61716,            0.023387,           0.0072653,           0.0028441,           0.0028932,           0.0028932,           0.0028932
                 211,             0.02603,            0.021107,           0.0054466,             0.87927,             0.82467,             0.90597,             0.61357,            0.023224,           0.0071727,           0.0032873,            0.002855,            0.002855,            0.002855
                 212,            0.025846,            0.021601,           0.0055864,             0.87875,             0.82261,             0.90388,             0.61066,            0.023122,           0.0071786,           0.0038334,            0.002817,            0.002817,            0.002817
                 213,            0.025768,            0.021368,           0.0052751,             0.91106,              0.7867,             0.90269,             0.60712,            0.023298,           0.0072114,           0.0036996,           0.0027793,           0.0027793,           0.0027793
                 214,            0.025801,            0.020894,           0.0053456,             0.88828,             0.80969,              0.9022,             0.60719,             0.02341,           0.0071611,           0.0036039,           0.0027419,           0.0027419,           0.0027419
                 215,            0.025706,            0.020973,            0.005862,             0.86343,              0.8274,             0.90227,             0.60911,            0.023264,           0.0072061,           0.0030751,           0.0027048,           0.0027048,           0.0027048
                 216,            0.026312,            0.022175,           0.0060756,             0.89491,             0.80013,             0.90216,             0.61035,            0.023259,           0.0071984,           0.0031097,           0.0026681,           0.0026681,           0.0026681
                 217,            0.025946,            0.020359,           0.0055409,             0.89852,             0.78383,             0.90629,             0.60442,            0.023291,           0.0072179,           0.0034291,           0.0026316,           0.0026316,           0.0026316
                 218,             0.02583,            0.020585,           0.0055926,             0.85514,             0.82811,             0.90723,             0.60449,            0.023321,           0.0071857,           0.0035733,           0.0025954,           0.0025954,           0.0025954
                 219,            0.025994,            0.021314,           0.0061257,             0.87074,             0.83474,             0.90887,             0.60884,            0.023478,           0.0071481,           0.0034581,           0.0025596,           0.0025596,           0.0025596
                 220,            0.025707,             0.02164,           0.0059476,             0.82327,             0.86459,             0.90432,             0.61336,            0.023313,           0.0071319,           0.0031556,           0.0025241,           0.0025241,           0.0025241
                 221,            0.025806,            0.021017,           0.0056156,             0.81794,             0.88281,             0.90962,             0.61156,            0.023322,           0.0071409,           0.0030566,           0.0024889,           0.0024889,           0.0024889
                 222,            0.025557,            0.020631,            0.005528,             0.93214,             0.77761,             0.90546,             0.61717,            0.023208,           0.0070727,           0.0028674,           0.0024541,           0.0024541,           0.0024541
                 223,            0.026139,            0.022146,           0.0060102,             0.83729,             0.86613,             0.90718,             0.61759,            0.023107,           0.0070993,           0.0027142,           0.0024195,           0.0024195,           0.0024195
                 224,            0.025524,            0.021068,           0.0056082,             0.83673,             0.85485,             0.90434,             0.62029,            0.023155,           0.0071069,           0.0027724,           0.0023854,           0.0023854,           0.0023854
                 225,            0.025378,            0.021707,           0.0052508,             0.84192,             0.83988,             0.90151,             0.61641,            0.023237,           0.0071694,           0.0028756,           0.0023515,           0.0023515,           0.0023515
                 226,            0.024957,             0.01911,           0.0054647,             0.85479,             0.83378,             0.90293,             0.61631,            0.023242,           0.0071602,           0.0026189,            0.002318,            0.002318,            0.002318
                 227,            0.025811,            0.020879,           0.0059495,             0.90768,               0.805,              0.8998,             0.61624,            0.023376,           0.0072143,           0.0024634,           0.0022849,           0.0022849,           0.0022849
                 228,            0.025415,            0.020311,           0.0053932,                0.92,             0.79482,             0.90343,             0.61133,            0.023486,           0.0071473,           0.0026946,           0.0022521,           0.0022521,           0.0022521
                 229,            0.025054,            0.020355,           0.0056517,             0.94597,             0.77343,             0.90742,             0.61315,            0.023427,           0.0071254,           0.0025252,           0.0022196,           0.0022196,           0.0022196
                 230,            0.025109,            0.020609,           0.0050386,              0.8765,             0.83567,             0.90947,             0.61494,            0.023376,           0.0071027,           0.0023797,           0.0021876,           0.0021876,           0.0021876
                 231,            0.025132,            0.020243,           0.0050379,             0.89473,             0.83571,             0.91695,             0.61659,            0.023318,           0.0070702,           0.0022178,           0.0021558,           0.0021558,           0.0021558
                 232,            0.025302,            0.020664,           0.0050012,             0.87775,             0.83067,             0.91129,             0.61964,            0.023235,           0.0070597,            0.002199,           0.0021245,           0.0021245,           0.0021245
                 233,            0.025526,            0.021528,           0.0051777,             0.90601,             0.80768,              0.9115,              0.6172,            0.023224,           0.0071507,           0.0022693,           0.0020935,           0.0020935,           0.0020935
                 234,            0.025361,            0.021518,           0.0055282,             0.90455,             0.80515,             0.91176,              0.6153,            0.023102,           0.0071498,           0.0023599,           0.0020629,           0.0020629,           0.0020629
                 235,            0.024735,            0.019751,           0.0053782,             0.90019,             0.80441,             0.90864,             0.61256,            0.023139,           0.0072087,           0.0024672,           0.0020327,           0.0020327,           0.0020327
                 236,            0.025159,            0.020695,           0.0052498,             0.90211,             0.80321,             0.90736,              0.6156,            0.023082,           0.0072161,           0.0023851,           0.0020028,           0.0020028,           0.0020028
                 237,             0.02473,            0.018983,           0.0046383,             0.87125,             0.83316,             0.90973,             0.61343,            0.023002,           0.0071791,           0.0023517,           0.0019734,           0.0019734,           0.0019734
                 238,            0.025315,            0.021861,           0.0050253,             0.87808,             0.81401,             0.90685,             0.61388,            0.022939,           0.0072255,           0.0024196,           0.0019443,           0.0019443,           0.0019443
                 239,            0.025033,            0.021078,           0.0051303,             0.88921,             0.80069,             0.89971,             0.61395,             0.02296,            0.007191,           0.0025337,           0.0019156,           0.0019156,           0.0019156
                 240,            0.024838,            0.020152,           0.0046947,             0.89285,             0.80712,             0.90509,             0.61243,            0.022798,           0.0071982,           0.0026219,           0.0018873,           0.0018873,           0.0018873
                 241,            0.025063,            0.019885,           0.0047656,             0.90582,             0.78922,             0.90567,             0.61629,            0.022697,           0.0072058,           0.0025095,           0.0018594,           0.0018594,           0.0018594
                 242,            0.024864,            0.020504,            0.004847,             0.85809,             0.83709,             0.90902,             0.61555,            0.022761,           0.0072298,           0.0025658,           0.0018319,           0.0018319,           0.0018319
                 243,            0.024501,             0.01993,            0.005009,             0.86645,             0.81924,             0.90856,             0.61463,            0.022753,            0.007239,           0.0026911,           0.0018048,           0.0018048,           0.0018048
                 244,            0.024619,             0.02031,           0.0047993,             0.89579,             0.79834,             0.90729,             0.61788,            0.022715,           0.0072781,           0.0029998,           0.0017781,           0.0017781,           0.0017781
                 245,            0.024772,            0.020539,           0.0043979,             0.86598,             0.82679,             0.90755,             0.61989,            0.022649,           0.0073022,           0.0031363,           0.0017519,           0.0017519,           0.0017519
                 246,            0.024383,            0.020436,           0.0048064,              0.8709,             0.81961,             0.90756,             0.62082,            0.022653,            0.007286,           0.0030443,            0.001726,            0.001726,            0.001726
                 247,            0.025026,            0.020753,           0.0048053,             0.87791,             0.81529,             0.91009,             0.62258,            0.022664,            0.007286,           0.0030065,           0.0017005,           0.0017005,           0.0017005
                 248,            0.024355,            0.020941,           0.0050293,             0.84841,             0.84269,             0.91046,             0.62298,            0.022747,           0.0072962,           0.0029632,           0.0016755,           0.0016755,           0.0016755
                 249,            0.024275,            0.019693,           0.0043073,             0.89597,             0.80927,             0.91409,             0.62777,            0.022625,           0.0072532,           0.0029902,           0.0016509,           0.0016509,           0.0016509
                 250,            0.024541,            0.020056,           0.0041287,             0.89694,             0.80819,             0.91626,              0.6301,            0.022524,           0.0072191,           0.0029236,           0.0016267,           0.0016267,           0.0016267
                 251,            0.024666,            0.019606,           0.0050135,             0.92647,             0.77789,             0.91328,              0.6267,            0.022567,           0.0071987,           0.0028707,           0.0016029,           0.0016029,           0.0016029
                 252,            0.025089,            0.021039,           0.0051676,             0.90537,              0.7905,             0.91114,              0.6263,            0.022716,           0.0072074,           0.0027716,           0.0015795,           0.0015795,           0.0015795
                 253,            0.024258,            0.018393,           0.0045953,             0.91193,             0.80009,             0.90805,             0.62676,            0.022706,           0.0071929,           0.0027854,           0.0015566,           0.0015566,           0.0015566
                 254,            0.023927,            0.020139,           0.0043299,             0.87849,             0.83806,             0.90752,             0.62934,            0.022631,           0.0071945,           0.0025972,           0.0015341,           0.0015341,           0.0015341
                 255,            0.024456,            0.019256,           0.0042267,             0.86717,             0.83846,              0.9091,             0.63137,            0.022589,           0.0071833,           0.0025933,           0.0015121,           0.0015121,           0.0015121
                 256,            0.024153,             0.01977,           0.0043993,             0.89177,             0.82556,             0.91547,             0.63236,            0.022537,           0.0071942,           0.0023234,           0.0014905,           0.0014905,           0.0014905
                 257,            0.024375,            0.019971,           0.0045911,             0.91433,             0.81383,             0.91641,             0.63289,             0.02254,           0.0072052,           0.0023263,           0.0014693,           0.0014693,           0.0014693
                 258,             0.02476,            0.020777,           0.0043297,             0.88523,             0.83496,             0.91476,             0.62703,             0.02259,           0.0072153,           0.0025048,           0.0014486,           0.0014486,           0.0014486
                 259,            0.024429,            0.020091,           0.0048625,             0.89447,             0.83443,             0.91478,             0.62605,            0.022564,           0.0072179,           0.0025653,           0.0014283,           0.0014283,           0.0014283
                 260,             0.02455,            0.020678,           0.0040205,             0.90669,             0.82124,             0.91294,             0.62414,            0.022598,           0.0072515,           0.0025224,           0.0014084,           0.0014084,           0.0014084
                 261,            0.024358,            0.020469,            0.004853,              0.8398,             0.87589,             0.91304,             0.62369,            0.022677,            0.007263,           0.0024294,            0.001389,            0.001389,            0.001389
                 262,            0.024271,            0.019509,           0.0041756,             0.88328,             0.83423,             0.91208,             0.62398,            0.022632,           0.0072726,           0.0024713,           0.0013701,           0.0013701,           0.0013701
                 263,            0.024155,            0.019581,           0.0043451,              0.8837,             0.83129,             0.90945,             0.62345,            0.022622,           0.0072612,           0.0025429,           0.0013516,           0.0013516,           0.0013516
                 264,             0.02374,            0.019048,           0.0042686,             0.88469,             0.83932,             0.90891,             0.62366,            0.022636,           0.0072388,           0.0026511,           0.0013336,           0.0013336,           0.0013336
                 265,            0.023834,            0.020123,           0.0036457,             0.87423,             0.84454,             0.90687,             0.62523,            0.022621,           0.0072302,           0.0026155,            0.001316,            0.001316,            0.001316
                 266,            0.024067,            0.019777,           0.0035356,             0.89502,             0.82311,             0.90725,             0.62496,            0.022551,           0.0072401,           0.0025195,           0.0012989,           0.0012989,           0.0012989
                 267,            0.024608,             0.02037,           0.0039733,             0.87052,             0.85093,             0.90708,              0.6267,            0.022493,           0.0072482,           0.0025029,           0.0012822,           0.0012822,           0.0012822
                 268,             0.02396,             0.01984,           0.0043649,             0.86672,             0.84309,             0.90649,             0.62939,            0.022392,           0.0072719,           0.0023711,            0.001266,            0.001266,            0.001266
                 269,            0.024464,            0.021033,           0.0044741,             0.91891,             0.79972,             0.90607,             0.62732,            0.022425,           0.0072936,           0.0022521,           0.0012503,           0.0012503,           0.0012503
                 270,            0.023751,            0.018995,           0.0040906,             0.91947,             0.80261,             0.90615,             0.62688,            0.022508,             0.00732,           0.0023019,            0.001235,            0.001235,            0.001235
                 271,            0.023865,             0.01988,           0.0035592,             0.91095,              0.8069,             0.90664,              0.6284,            0.022482,           0.0073156,           0.0023868,           0.0012202,           0.0012202,           0.0012202
                 272,            0.023999,            0.018682,           0.0039567,             0.84936,             0.86864,             0.91052,             0.62973,            0.022482,           0.0072694,           0.0024334,           0.0012059,           0.0012059,           0.0012059
                 273,             0.02402,             0.02035,           0.0044687,             0.83466,             0.88645,             0.91189,             0.63196,            0.022465,           0.0072315,           0.0025211,           0.0011921,           0.0011921,           0.0011921
                 274,            0.023944,            0.020793,            0.004357,             0.87556,             0.84241,             0.91369,             0.62978,            0.022473,           0.0072149,           0.0025427,           0.0011787,           0.0011787,           0.0011787
                 275,            0.024178,             0.02037,           0.0038411,             0.89732,             0.82445,             0.91301,             0.62835,            0.022446,           0.0072081,           0.0026056,           0.0011658,           0.0011658,           0.0011658
                 276,            0.023683,            0.019368,           0.0035347,             0.92428,              0.8009,             0.91277,             0.62744,            0.022425,            0.007192,           0.0025897,           0.0011533,           0.0011533,           0.0011533
                 277,            0.023977,            0.020063,           0.0041744,             0.89105,             0.82187,             0.91203,             0.62588,            0.022436,           0.0072055,            0.002698,           0.0011414,           0.0011414,           0.0011414
                 278,            0.023708,             0.01831,           0.0041663,             0.90541,             0.80906,             0.91236,             0.62415,            0.022458,           0.0072154,           0.0026447,           0.0011299,           0.0011299,           0.0011299
                 279,            0.024439,            0.021095,            0.004211,             0.91127,             0.81168,             0.91315,              0.6234,            0.022509,           0.0072407,           0.0025959,           0.0011189,           0.0011189,           0.0011189
                 280,            0.023982,            0.020236,           0.0037458,             0.90697,              0.8146,             0.91496,             0.62103,            0.022554,           0.0072553,           0.0025222,           0.0011084,           0.0011084,           0.0011084
                 281,             0.02359,            0.019231,           0.0036389,             0.86487,             0.83824,             0.91351,             0.61997,            0.022575,           0.0072657,           0.0025182,           0.0010983,           0.0010983,           0.0010983
                 282,            0.023777,            0.019997,           0.0040135,             0.89893,             0.81192,             0.91234,             0.61889,            0.022577,           0.0072762,           0.0025537,           0.0010888,           0.0010888,           0.0010888
                 283,            0.023961,            0.020257,           0.0038998,             0.88378,             0.81767,             0.91239,             0.61989,            0.022576,           0.0072816,             0.00262,           0.0010797,           0.0010797,           0.0010797
                 284,            0.023624,             0.01849,           0.0039638,             0.92621,             0.79142,             0.91154,             0.62219,            0.022504,           0.0072597,           0.0026284,           0.0010711,           0.0010711,           0.0010711
                 285,            0.023508,            0.018986,           0.0035764,             0.90308,             0.81265,             0.91371,             0.62435,            0.022484,           0.0072554,           0.0026964,            0.001063,            0.001063,            0.001063
                 286,            0.023478,            0.019668,           0.0034607,             0.90286,             0.81077,             0.91348,             0.62576,             0.02246,           0.0072353,           0.0028013,           0.0010554,           0.0010554,           0.0010554
                 287,            0.023474,            0.019779,           0.0039865,             0.91262,              0.8044,             0.91601,             0.62352,            0.022461,           0.0072377,           0.0028065,           0.0010483,           0.0010483,           0.0010483
                 288,            0.023562,            0.020102,           0.0036862,             0.91326,             0.80347,             0.91484,             0.62501,            0.022476,           0.0072509,           0.0028637,           0.0010416,           0.0010416,           0.0010416
                 289,            0.023615,            0.019692,           0.0039863,             0.91879,             0.80573,             0.91436,             0.62501,            0.022483,            0.007228,           0.0029124,           0.0010355,           0.0010355,           0.0010355
                 290,            0.023717,            0.019668,           0.0039499,             0.92263,              0.7993,             0.91158,             0.62218,             0.02255,           0.0072141,           0.0029638,           0.0010298,           0.0010298,           0.0010298
                 291,            0.023977,            0.019742,           0.0037929,             0.91409,             0.80657,              0.9138,             0.62168,            0.022537,           0.0072072,           0.0029022,           0.0010247,           0.0010247,           0.0010247
                 292,            0.024298,            0.021227,           0.0040906,             0.92483,              0.8005,             0.91452,             0.62103,            0.022499,           0.0072052,              0.0029,             0.00102,             0.00102,             0.00102
                 293,            0.023746,            0.020137,           0.0041924,             0.89467,             0.82105,             0.91218,              0.6253,            0.022488,           0.0072142,           0.0028823,           0.0010158,           0.0010158,           0.0010158
                 294,            0.023419,            0.019994,           0.0033012,             0.89451,             0.82126,             0.91368,             0.62513,            0.022482,           0.0072038,           0.0028576,           0.0010121,           0.0010121,           0.0010121
                 295,            0.022997,            0.018816,           0.0037356,             0.94673,             0.78859,             0.91621,             0.62568,            0.022476,            0.007204,           0.0028221,           0.0010089,           0.0010089,           0.0010089
                 296,            0.023415,            0.019424,           0.0036798,             0.89064,             0.82686,             0.91672,             0.62499,            0.022448,           0.0072014,           0.0027653,           0.0010062,           0.0010062,           0.0010062
                 297,            0.023701,            0.019337,           0.0039612,             0.89051,             0.82595,             0.91685,             0.62544,            0.022449,           0.0072077,           0.0027207,           0.0010039,           0.0010039,           0.0010039
                 298,            0.024004,            0.020638,           0.0038291,             0.89392,             0.82699,             0.91503,             0.62604,            0.022456,           0.0072195,           0.0027239,           0.0010022,           0.0010022,           0.0010022
                 299,            0.023326,            0.019647,           0.0036277,             0.92725,             0.80394,             0.91373,             0.62593,            0.022489,           0.0072354,           0.0027591,            0.001001,            0.001001,            0.001001
