               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  99,            0.034396,            0.025956,            0.015529,              0.7233,             0.76462,             0.80109,             0.49256,            0.029285,           0.0079658,           0.0092941,           0.0078311,           0.0078311,           0.0078311
                 100,            0.034232,            0.026455,            0.015354,             0.83141,             0.71156,              0.8163,             0.50187,            0.028502,           0.0080187,           0.0075487,           0.0077907,           0.0077907,           0.0077907
                 101,            0.034092,            0.025729,            0.016012,             0.77877,             0.73889,             0.82689,             0.51302,            0.028412,           0.0078164,           0.0079037,             0.00775,             0.00775,             0.00775
                 102,            0.033937,            0.026121,             0.01578,             0.79526,             0.75951,             0.84139,                0.53,            0.027969,           0.0077254,            0.007824,           0.0077091,           0.0077091,           0.0077091
                 103,            0.033113,            0.024537,            0.014863,             0.84316,             0.67964,             0.81117,             0.50603,            0.028722,           0.0078699,           0.0070158,           0.0076679,           0.0076679,           0.0076679
                 104,            0.033552,            0.024636,            0.014575,             0.77554,             0.75424,              0.8241,             0.51241,            0.028672,           0.0077451,           0.0073277,           0.0076265,           0.0076265,           0.0076265
                 105,            0.034051,            0.026357,            0.015036,             0.85559,             0.68764,             0.81313,             0.51322,            0.028029,           0.0078819,           0.0068935,           0.0075848,           0.0075848,           0.0075848
                 106,            0.033504,            0.025649,            0.014353,             0.77383,             0.73614,             0.82176,              0.5063,            0.028925,           0.0077366,           0.0072238,            0.007543,            0.007543,            0.007543
                 107,            0.033331,            0.025212,            0.015177,             0.77371,             0.76888,              0.8244,             0.52885,            0.027882,           0.0076534,           0.0073698,           0.0075009,           0.0075009,           0.0075009
                 108,             0.03352,            0.025438,            0.013845,             0.83285,               0.739,             0.82162,             0.51522,            0.028277,           0.0077399,           0.0068316,           0.0074585,           0.0074585,           0.0074585
                 109,             0.03305,            0.024863,            0.015364,             0.88137,             0.67947,             0.81179,             0.51227,            0.028976,           0.0076453,           0.0087399,            0.007416,            0.007416,            0.007416
                 110,            0.033029,             0.02598,            0.014286,             0.85888,             0.70115,             0.82704,             0.52702,            0.027968,           0.0076635,           0.0066111,           0.0073733,           0.0073733,           0.0073733
                 111,             0.03324,            0.025176,            0.014316,             0.82543,             0.71003,             0.82469,             0.52023,            0.028295,           0.0076113,           0.0077317,           0.0073303,           0.0073303,           0.0073303
                 112,            0.033289,            0.026019,            0.014908,             0.87721,             0.69482,             0.81399,             0.51181,            0.028832,           0.0077536,           0.0086499,           0.0072872,           0.0072872,           0.0072872
                 113,            0.032917,            0.025312,            0.013956,             0.79957,             0.77521,             0.83986,             0.52396,            0.027462,           0.0076856,           0.0069138,           0.0072438,           0.0072438,           0.0072438
                 114,            0.032624,            0.023857,            0.014502,              0.8433,              0.7265,             0.84406,             0.52841,            0.027829,           0.0076774,           0.0066673,           0.0072003,           0.0072003,           0.0072003
